Date,Open,High,Low,Close,Adj Close,Volume
2020-07-31,59500.000000,59600.000000,57700.000000,57900.000000,53491.523438,21943345
2020-08-03,57800.000000,57900.000000,56700.000000,56800.000000,52475.281250,21158940
2020-08-04,57200.000000,58100.000000,57000.000000,57300.000000,52937.210938,19419694
2020-08-05,57300.000000,57500.000000,56300.000000,56900.000000,52567.667969,17739706
2020-08-06,57100.000000,58400.000000,57100.000000,58000.000000,53583.914063,21625874
2020-08-07,57900.000000,58400.000000,57100.000000,57500.000000,53121.980469,18751717
2020-08-10,57600.000000,58300.000000,57500.000000,57800.000000,53399.136719,17774291
2020-08-11,58000.000000,59500.000000,57800.000000,58200.000000,53768.683594,24907912
2020-08-12,58200.000000,59000.000000,57700.000000,59000.000000,54507.777344,18573934
2020-08-13,59400.000000,59600.000000,58000.000000,58700.000000,54230.617188,22089460
2020-08-14,58000.000000,58400.000000,57700.000000,58000.000000,53583.914063,15672548
2020-08-18,58900.000000,59900.000000,58000.000000,58400.000000,53953.457031,25307825
2020-08-19,59000.000000,59200.000000,57800.000000,57800.000000,53399.136719,16930719
2020-08-20,57600.000000,57600.000000,55300.000000,55400.000000,51181.878906,30386029
2020-08-21,56200.000000,56900.000000,55800.000000,55900.000000,51643.800781,21142288
2020-08-24,55800.000000,56600.000000,55400.000000,56100.000000,51828.582031,15055896
2020-08-25,56400.000000,56800.000000,56100.000000,56400.000000,52105.738281,14021705
2020-08-26,56400.000000,56500.000000,55700.000000,56400.000000,52105.738281,17651593
2020-08-27,56300.000000,56300.000000,55600.000000,55600.000000,51366.652344,16196568
2020-08-28,56100.000000,56300.000000,55400.000000,55400.000000,51181.878906,14619888
2020-08-31,56000.000000,56100.000000,54000.000000,54000.000000,49888.476563,32671367
2020-09-01,54100.000000,54800.000000,54100.000000,54200.000000,50073.250000,19363117
2020-09-02,54600.000000,55100.000000,54100.000000,54400.000000,50258.019531,16905723
2020-09-03,55600.000000,56700.000000,55500.000000,56400.000000,52105.738281,28384920
2020-09-04,55200.000000,55800.000000,55100.000000,55600.000000,51366.652344,22139109
2020-09-07,56100.000000,57300.000000,55800.000000,56500.000000,52198.121094,18685880
2020-09-08,57400.000000,58700.000000,57200.000000,58700.000000,54230.617188,31517520
2020-09-09,58200.000000,59300.000000,57800.000000,58400.000000,53953.457031,30597399
2020-09-10,59900.000000,60000.000000,59100.000000,59200.000000,54692.542969,29923293
2020-09-11,59300.000000,59400.000000,58200.000000,59000.000000,54507.777344,16017098
2020-09-14,60200.000000,60800.000000,59900.000000,60400.000000,55801.179688,20648281
2020-09-15,60900.000000,61000.000000,60500.000000,61000.000000,56355.492188,17877075
2020-09-16,61100.000000,61300.000000,60600.000000,61000.000000,56355.492188,17041444
2020-09-17,60700.000000,60800.000000,59300.000000,59500.000000,54969.707031,25108356
2020-09-18,59800.000000,59900.000000,59100.000000,59300.000000,54784.933594,18884571
2020-09-21,59100.000000,60000.000000,59000.000000,59200.000000,54692.542969,15140387
2020-09-22,59100.000000,59700.000000,57800.000000,58200.000000,53768.683594,20830381
2020-09-23,58400.000000,58800.000000,57400.000000,58600.000000,54138.230469,20111398
2020-09-24,57700.000000,58600.000000,57600.000000,57800.000000,53399.136719,17564020
2020-09-25,57700.000000,58200.000000,57700.000000,57900.000000,53491.523438,11444683
2020-09-28,58300.000000,58800.000000,57900.000000,58200.000000,54099.457031,12614080
2020-09-29,58300.000000,59000.000000,58200.000000,58200.000000,54099.457031,15503563
2020-10-05,57500.000000,59200.000000,57500.000000,58700.000000,54564.214844,20228289
2020-10-06,59400.000000,59900.000000,58700.000000,59000.000000,54843.089844,14463826
2020-10-07,58700.000000,59900.000000,58500.000000,59900.000000,55679.675781,14861838
2020-10-08,60500.000000,60700.000000,59500.000000,59700.000000,55493.761719,24589924
2020-10-12,60000.000000,60400.000000,59900.000000,60400.000000,56144.445313,16145837
2020-10-13,61000.000000,61400.000000,60400.000000,60900.000000,56609.218750,19247631
2020-10-14,61000.000000,61100.000000,60500.000000,60900.000000,56609.218750,16086716
2020-10-15,60700.000000,60800.000000,59700.000000,60000.000000,55772.632813,17756232
2020-10-16,60000.000000,60400.000000,59000.000000,59500.000000,55307.859375,16554190
2020-10-19,59600.000000,60200.000000,59500.000000,60000.000000,55772.632813,14474985
2020-10-20,60300.000000,60900.000000,60100.000000,60900.000000,56609.218750,19326115
2020-10-21,61200.000000,61500.000000,60600.000000,60900.000000,56609.218750,15703443
2020-10-22,60300.000000,60500.000000,59800.000000,60100.000000,55865.589844,14294095
2020-10-23,60400.000000,60400.000000,59800.000000,60200.000000,55958.535156,9322232
2020-10-26,60400.000000,61100.000000,60100.000000,60400.000000,56144.445313,13268226
2020-10-27,60300.000000,60300.000000,59500.000000,59800.000000,55586.718750,17260416
2020-10-28,59400.000000,59400.000000,58800.000000,59000.000000,54843.089844,14428882
2020-10-29,58200.000000,58500.000000,57500.000000,58100.000000,54006.500000,22636966
2020-10-30,58000.000000,58000.000000,56600.000000,56600.000000,52612.175781,26907844
2020-11-02,56400.000000,57500.000000,56000.000000,57400.000000,53355.812500,20489076
2020-11-03,57900.000000,58900.000000,57600.000000,58800.000000,54657.175781,14950919
2020-11-04,58900.000000,59000.000000,57800.000000,58500.000000,54378.316406,21718561
2020-11-05,59000.000000,60300.000000,58800.000000,60300.000000,56051.488281,20639475
2020-11-06,60700.000000,60800.000000,59600.000000,60100.000000,55865.589844,16910230
2020-11-09,60700.000000,60900.000000,60100.000000,60200.000000,55958.535156,15892961
2020-11-10,60500.000000,60500.000000,59500.000000,60200.000000,55958.535156,19073552
2020-11-11,60700.000000,61400.000000,60400.000000,61300.000000,56981.035156,25628510
2020-11-12,61000.000000,61400.000000,60700.000000,61000.000000,56702.171875,19800573
2020-11-13,61300.000000,63200.000000,61000.000000,63200.000000,58747.167969,31508829
2020-11-16,64000.000000,66700.000000,63900.000000,66300.000000,61628.753906,36354334
2020-11-17,67000.000000,67000.000000,65600.000000,65700.000000,61071.027344,30204089
2020-11-18,65700.000000,66200.000000,64700.000000,64800.000000,60234.441406,22963790
2020-11-19,64100.000000,64800.000000,63900.000000,64600.000000,60048.535156,16590290
2020-11-20,63900.000000,65200.000000,63900.000000,64700.000000,60141.484375,15068682
2020-11-23,64800.000000,67800.000000,64700.000000,67500.000000,62744.210938,27134398
2020-11-24,67900.000000,69500.000000,67000.000000,67700.000000,62930.117188,32158235
2020-11-25,67900.000000,68300.000000,66500.000000,66600.000000,61907.625000,32447065
2020-11-26,66100.000000,68000.000000,66000.000000,68000.000000,63208.976563,19023323
2020-11-27,68000.000000,68400.000000,67600.000000,68200.000000,63394.890625,14063434
2020-11-30,68400.000000,68600.000000,66700.000000,66700.000000,62000.578125,43811016
2020-12-01,67100.000000,68300.000000,67100.000000,67800.000000,63023.066406,22327173
2020-12-02,68400.000000,69900.000000,68300.000000,69500.000000,64603.289063,29703942
2020-12-03,70100.000000,70500.000000,69300.000000,69700.000000,64789.199219,23677989
2020-12-04,70400.000000,72100.000000,70100.000000,71500.000000,66462.382813,28130533
2020-12-07,72400.000000,73500.000000,71900.000000,72900.000000,67763.734375,28490496
2020-12-08,72200.000000,72900.000000,71600.000000,71700.000000,66648.289063,25000338
2020-12-09,72100.000000,73900.000000,72000.000000,73900.000000,68693.289063,24077996
2020-12-10,72700.000000,73800.000000,72500.000000,72900.000000,67763.734375,39882928
2020-12-11,73500.000000,73800.000000,73100.000000,73400.000000,68228.523438,18486672
2020-12-14,73600.000000,74500.000000,73200.000000,73800.000000,68600.335938,21510415
2020-12-15,73800.000000,74100.000000,73300.000000,73800.000000,68600.335938,20863671
2020-12-16,74100.000000,74500.000000,73400.000000,73800.000000,68600.335938,17512081
2020-12-17,73400.000000,73700.000000,72600.000000,73300.000000,68135.554688,24293214
2020-12-18,73300.000000,73700.000000,73000.000000,73000.000000,67856.687500,17613029
2020-12-21,73100.000000,73400.000000,72000.000000,73000.000000,67856.687500,20367355
2020-12-22,72500.000000,73200.000000,72100.000000,72300.000000,67206.015625,16304910
2020-12-23,72400.000000,74000.000000,72300.000000,73900.000000,68693.289063,19411326
2020-12-24,74100.000000,78800.000000,74000.000000,77800.000000,72318.507813,32502870
2020-12-28,79000.000000,80100.000000,78200.000000,78700.000000,73155.101563,40085044
2020-12-29,78800.000000,78900.000000,77300.000000,78300.000000,74615.007813,30339449
2020-12-30,77400.000000,81300.000000,77300.000000,81000.000000,77187.914063,29417421
2021-01-04,81000.000000,84400.000000,80200.000000,83000.000000,79093.820313,38655276
2021-01-05,81600.000000,83900.000000,81600.000000,83900.000000,79951.453125,35335669
2021-01-06,83300.000000,84500.000000,82100.000000,82200.000000,78331.460938,42089013
2021-01-07,82800.000000,84200.000000,82700.000000,82900.000000,78998.515625,32644642
2021-01-08,83300.000000,90000.000000,83000.000000,88800.000000,84620.843750,59013307
2021-01-11,90000.000000,96800.000000,89500.000000,91000.000000,86717.312500,90306177
2021-01-12,90300.000000,91400.000000,87800.000000,90600.000000,86336.125000,48682416
2021-01-13,89800.000000,91200.000000,89100.000000,89700.000000,85478.484375,36068848
2021-01-14,88700.000000,90000.000000,88700.000000,89700.000000,85478.484375,26393970
2021-01-15,89800.000000,91800.000000,88000.000000,88000.000000,83858.484375,33431809
2021-01-18,86600.000000,87300.000000,84100.000000,85000.000000,80999.687500,43227951
2021-01-19,84500.000000,88000.000000,83600.000000,87000.000000,82905.554688,39895044
2021-01-20,89000.000000,89000.000000,86500.000000,87200.000000,83096.132813,25211127
2021-01-21,87500.000000,88600.000000,86500.000000,88100.000000,83953.781250,25318011
2021-01-22,89000.000000,89700.000000,86800.000000,86800.000000,82714.976563,30861661
2021-01-25,87000.000000,89900.000000,86300.000000,89400.000000,85192.609375,27258534
2021-01-26,88800.000000,89200.000000,86500.000000,86700.000000,82619.664063,33178936
2021-01-27,86600.000000,87700.000000,85600.000000,85600.000000,81571.437500,26423070
2021-01-28,83200.000000,85600.000000,83200.000000,83700.000000,79760.867188,31859808
2021-01-29,84500.000000,85000.000000,82000.000000,82000.000000,78140.867188,39615978
2021-02-01,81700.000000,83400.000000,81000.000000,83000.000000,79093.820313,28046832
2021-02-02,84100.000000,86400.000000,83700.000000,84400.000000,80427.921875,26302077
2021-02-03,84800.000000,85400.000000,83400.000000,84600.000000,80618.515625,22112205
2021-02-04,83500.000000,83800.000000,82100.000000,82500.000000,78617.335938,24171688
2021-02-05,83100.000000,84000.000000,82500.000000,83500.000000,79570.281250,18036835
2021-02-08,83800.000000,84200.000000,83000.000000,83000.000000,79093.820313,15338765
2021-02-09,84000.000000,84800.000000,82700.000000,82700.000000,78807.929688,20898332
2021-02-10,82600.000000,82600.000000,81600.000000,81600.000000,77759.695313,23025766
2021-02-15,83800.000000,84500.000000,83300.000000,84200.000000,80237.328125,23529706
2021-02-16,84500.000000,86000.000000,84200.000000,84900.000000,80904.382813,20483100
2021-02-17,83900.000000,84200.000000,83000.000000,83200.000000,79284.398438,18307735
2021-02-18,83200.000000,83600.000000,82100.000000,82100.000000,78236.164063,21327683
2021-02-19,82300.000000,82800.000000,81000.000000,82600.000000,78712.632813,25880879
2021-02-22,83800.000000,84200.000000,82200.000000,82200.000000,78331.460938,25419886
2021-02-23,81200.000000,82900.000000,81100.000000,82000.000000,78140.867188,20587314
2021-02-24,81800.000000,83600.000000,81300.000000,82000.000000,78140.867188,26807651
2021-02-25,84000.000000,85400.000000,83000.000000,85300.000000,81285.562500,34155986
2021-02-26,82800.000000,83400.000000,82000.000000,82500.000000,78617.335938,38520800
2021-03-02,85100.000000,85300.000000,83000.000000,83600.000000,79665.570313,33498180
2021-03-03,83500.000000,84000.000000,82800.000000,84000.000000,80046.734375,19882132
2021-03-04,82600.000000,83200.000000,82200.000000,82400.000000,78522.046875,24348331
2021-03-05,81100.000000,82600.000000,81100.000000,82100.000000,78236.164063,20508971
2021-03-08,82900.000000,83000.000000,81600.000000,82000.000000,78140.867188,17641256
2021-03-09,81400.000000,81900.000000,80600.000000,81400.000000,77569.109375,25420764
2021-03-10,82400.000000,82500.000000,80700.000000,80900.000000,77092.632813,20038422
2021-03-11,81000.000000,82500.000000,81000.000000,82000.000000,78140.867188,23818297
2021-03-12,83100.000000,83500.000000,82400.000000,82800.000000,78903.226563,13530573
2021-03-15,82800.000000,82900.000000,81800.000000,81800.000000,77950.281250,13735798
2021-03-16,82200.000000,83000.000000,82100.000000,82800.000000,78903.226563,12293537
2021-03-17,82800.000000,82900.000000,82000.000000,82300.000000,78426.734375,11625146
2021-03-18,82800.000000,83800.000000,82600.000000,82900.000000,78998.515625,18585244
2021-03-19,82100.000000,82500.000000,81800.000000,81900.000000,78045.578125,15869700
2021-03-22,82000.000000,82300.000000,81700.000000,82000.000000,78140.867188,12670506
2021-03-23,82600.000000,82900.000000,81800.000000,81800.000000,77950.281250,13299907
2021-03-24,81000.000000,81600.000000,80700.000000,81000.000000,77187.914063,17926638
2021-03-25,81000.000000,82100.000000,80800.000000,81200.000000,77378.515625,14758826
2021-03-26,81400.000000,81600.000000,81000.000000,81500.000000,77664.398438,12845778
2021-03-29,81700.000000,81700.000000,81000.000000,81600.000000,77759.695313,14952134
2021-03-30,81600.000000,82300.000000,81300.000000,82200.000000,78679.539063,13121698
2021-03-31,82400.000000,82700.000000,81400.000000,81400.000000,77913.796875,17240518
2021-04-01,82500.000000,83000.000000,82000.000000,82900.000000,79349.554688,18676461
2021-04-02,84000.000000,85200.000000,83900.000000,84800.000000,81168.179688,22997538
2021-04-05,85800.000000,86000.000000,84800.000000,85400.000000,81742.484375,16255990
2021-04-06,86200.000000,86200.000000,85100.000000,86000.000000,82316.789063,19042023
2021-04-07,86100.000000,86200.000000,85400.000000,85600.000000,81933.921875,17885538
2021-04-08,85700.000000,85700.000000,84100.000000,84700.000000,81072.468750,19244259
2021-04-09,84700.000000,84900.000000,83400.000000,83600.000000,80019.585938,18193707
2021-04-12,84100.000000,84100.000000,83100.000000,83200.000000,79636.703125,12915282
2021-04-13,83000.000000,84500.000000,82800.000000,84000.000000,80402.437500,15238206
2021-04-14,84000.000000,84300.000000,83400.000000,84000.000000,80402.437500,13794652
2021-04-15,83700.000000,84500.000000,83400.000000,84100.000000,80498.164063,16377412
2021-04-16,84700.000000,84700.000000,83600.000000,83900.000000,80306.726563,15429522
2021-04-19,83800.000000,84000.000000,83300.000000,83300.000000,79732.429688,15287311
2021-04-20,83300.000000,84000.000000,83100.000000,83900.000000,80306.726563,15521965
2021-04-21,83300.000000,83500.000000,82500.000000,82600.000000,79062.421875,21636079
2021-04-22,82900.000000,83000.000000,82400.000000,82400.000000,78870.968750,13934746
2021-04-23,81900.000000,82900.000000,81600.000000,82800.000000,79253.843750,17805080
2021-04-26,82900.000000,83500.000000,82600.000000,83500.000000,79923.859375,15489938
2021-04-27,83200.000000,83300.000000,82500.000000,82900.000000,79349.554688,12941533
2021-04-28,83200.000000,83200.000000,82100.000000,82100.000000,78583.820313,15596759
2021-04-29,82400.000000,82500.000000,81500.000000,81700.000000,78200.953125,20000973
2021-04-30,81900.000000,82100.000000,81500.000000,81500.000000,78009.515625,18673197
2021-05-03,81000.000000,82400.000000,81000.000000,81700.000000,78200.953125,15710336
2021-05-04,81900.000000,82600.000000,81800.000000,82600.000000,79062.421875,12532550
2021-05-06,81700.000000,82300.000000,81700.000000,82300.000000,78775.250000,17047511
2021-05-07,81800.000000,82100.000000,81500.000000,81900.000000,78392.390625,14154882
2021-05-10,82300.000000,83500.000000,81800.000000,83200.000000,79636.703125,19385027
2021-05-11,82500.000000,82600.000000,81100.000000,81200.000000,77722.359375,28996680
2021-05-12,80800.000000,81200.000000,79800.000000,80000.000000,76573.757813,35812268
2021-05-13,78900.000000,79600.000000,78400.000000,78500.000000,75138.000000,31490096
2021-05-14,79000.000000,80300.000000,78900.000000,80100.000000,76669.476563,16450920
2021-05-17,80800.000000,80900.000000,79200.000000,79600.000000,76190.890625,17740855
2021-05-18,79600.000000,80000.000000,79100.000000,79600.000000,76190.890625,17494407
2021-05-20,79400.000000,79700.000000,79100.000000,79500.000000,76095.171875,16541828
2021-05-21,80100.000000,81500.000000,79800.000000,80100.000000,76669.476563,20961714
2021-05-24,80100.000000,80400.000000,79500.000000,79700.000000,76286.601563,13398666
2021-05-25,80000.000000,80400.000000,79800.000000,79900.000000,76478.039063,13628942
2021-05-26,80400.000000,80500.000000,79700.000000,79800.000000,76382.328125,11984359
2021-05-27,80000.000000,80000.000000,79100.000000,79600.000000,76190.890625,23198510
2021-05-28,79800.000000,80400.000000,79400.000000,80100.000000,76669.476563,12360199
2021-05-31,80300.000000,80600.000000,79600.000000,80500.000000,77052.359375,13321324
2021-06-01,80500.000000,81300.000000,80100.000000,80600.000000,77148.062500,14058401
2021-06-02,80400.000000,81400.000000,80300.000000,80800.000000,77339.484375,16414644
2021-06-03,81300.000000,83000.000000,81100.000000,82800.000000,79253.843750,29546007
2021-06-04,82700.000000,82700.000000,81500.000000,82200.000000,78679.539063,18112259
2021-06-07,82700.000000,82800.000000,81600.000000,81900.000000,78392.390625,16496197
2021-06-08,82300.000000,82600.000000,81800.000000,81900.000000,78392.390625,12781226
2021-06-09,81500.000000,82000.000000,81100.000000,81100.000000,77626.648438,14908823
2021-06-10,81300.000000,81400.000000,80900.000000,81000.000000,77530.929688,17586995
2021-06-11,81200.000000,81700.000000,80700.000000,81000.000000,77530.929688,14087962
2021-06-14,80800.000000,80900.000000,80500.000000,80500.000000,77052.359375,10550078
2021-06-15,80900.000000,81200.000000,80600.000000,80900.000000,77435.210938,10075685
2021-06-16,81500.000000,81900.000000,81100.000000,81800.000000,78296.671875,14999855
2021-06-17,81100.000000,81300.000000,80700.000000,80900.000000,77435.210938,14007385
2021-06-18,81100.000000,81100.000000,80500.000000,80500.000000,77052.359375,14916721
2021-06-21,79700.000000,80000.000000,79600.000000,79900.000000,76478.039063,16063340
2021-06-22,80200.000000,80300.000000,79900.000000,80000.000000,76573.757813,11773365
2021-06-23,80500.000000,80600.000000,79900.000000,80100.000000,76669.476563,13856548
2021-06-24,80400.000000,81400.000000,80100.000000,81200.000000,77722.359375,18771080
2021-06-25,81500.000000,81900.000000,81200.000000,81600.000000,78105.242188,13481405
2021-06-28,81700.000000,82000.000000,81600.000000,81900.000000,78392.390625,11578529
2021-06-29,81900.000000,82100.000000,80800.000000,81000.000000,77874.187500,15744317
2021-06-30,81100.000000,81400.000000,80700.000000,80700.000000,77585.765625,13288643
2021-07-01,80500.000000,80600.000000,80000.000000,80100.000000,77008.921875,13382882
2021-07-02,80000.000000,80400.000000,79900.000000,80000.000000,76912.765625,8753097
2021-07-05,80100.000000,80800.000000,80000.000000,80400.000000,77297.343750,8330969
2021-07-06,80600.000000,81200.000000,80500.000000,81200.000000,78066.460938,12131651
2021-07-07,81200.000000,81300.000000,80300.000000,80800.000000,77681.898438,15992202
2021-07-08,81100.000000,81200.000000,79900.000000,79900.000000,76816.625000,16660998
2021-07-09,79600.000000,79800.000000,79000.000000,79400.000000,76335.929688,22720577
2021-07-12,79900.000000,80000.000000,79500.000000,79700.000000,76624.343750,9768108
2021-07-13,80000.000000,80200.000000,79800.000000,79800.000000,76720.500000,9863450
2021-07-14,79400.000000,79600.000000,79100.000000,79500.000000,76432.078125,11575636
2021-07-15,79800.000000,80600.000000,79500.000000,80600.000000,77489.632813,13766279
2021-07-16,80100.000000,80100.000000,79500.000000,79800.000000,76720.500000,10859399
2021-07-19,79100.000000,79200.000000,78800.000000,79000.000000,75951.367188,13155414
2021-07-20,78500.000000,79000.000000,78400.000000,79000.000000,75951.367188,12456646
2021-07-21,79000.000000,79100.000000,78500.000000,78500.000000,75470.671875,12355296
2021-07-22,79000.000000,79800.000000,78900.000000,79700.000000,76624.343750,12618790
2021-07-23,79700.000000,79900.000000,79200.000000,79300.000000,76239.796875,9098910
2021-07-26,79400.000000,79500.000000,78800.000000,78800.000000,75759.093750,10040975
2021-07-27,79200.000000,79400.000000,78500.000000,78500.000000,75470.671875,11427693
2021-07-28,78300.000000,79200.000000,78100.000000,79200.000000,76143.648438,12743417
2021-07-29,78800.000000,79400.000000,78800.000000,79000.000000,75951.367188,14360453
2021-07-30,78900.000000,78900.000000,78500.000000,78500.000000,75470.671875,13823411
2021-08-02,79200.000000,79500.000000,78700.000000,79300.000000,76239.796875,11739124
2021-08-03,79400.000000,81400.000000,79300.000000,81400.000000,78258.757813,24339360
2021-08-04,82200.000000,83100.000000,81800.000000,82900.000000,79700.867188,25642368
2021-08-05,83300.000000,83300.000000,82000.000000,82100.000000,78931.734375,18485469
2021-08-06,81900.000000,82500.000000,81300.000000,81500.000000,78354.882813,13342623
2021-08-09,81500.000000,82300.000000,80900.000000,81500.000000,78354.882813,15522581
2021-08-10,82300.000000,82400.000000,80100.000000,80200.000000,77105.054688,20362639
2021-08-11,79600.000000,79800.000000,78500.000000,78500.000000,75470.671875,30241137
2021-08-12,77100.000000,78200.000000,76900.000000,77000.000000,74028.546875,42365223
2021-08-13,75800.000000,76000.000000,74100.000000,74400.000000,71528.882813,61270643
2021-08-17,74000.000000,75100.000000,74000.000000,74200.000000,71336.593750,30944847
2021-08-18,73900.000000,74600.000000,73100.000000,73900.000000,71048.179688,29192631
2021-08-19,73500.000000,74400.000000,73100.000000,73100.000000,70279.046875,22166298
2021-08-20,73500.000000,73900.000000,72500.000000,72700.000000,69894.492188,22364803
2021-08-23,73300.000000,74000.000000,73000.000000,73300.000000,70471.328125,19384648
2021-08-24,73900.000000,75700.000000,73900.000000,75600.000000,72682.578125,21016913
2021-08-25,76200.000000,76600.000000,74900.000000,75700.000000,72778.718750,22319664
2021-08-26,76100.000000,76200.000000,74600.000000,74600.000000,71721.164063,16671494
2021-08-27,74300.000000,75000.000000,73800.000000,74300.000000,71432.742188,15172748
2021-08-30,75400.000000,75500.000000,74200.000000,74600.000000,71721.164063,12686999
2021-08-31,74900.000000,76700.000000,74300.000000,76700.000000,73740.132813,24630370
2021-09-01,76700.000000,77100.000000,75900.000000,76800.000000,73836.265625,16114775
2021-09-02,76800.000000,76800.000000,75700.000000,76000.000000,73067.140625,15347486
2021-09-03,76400.000000,76700.000000,76000.000000,76600.000000,73643.976563,12096419
2021-09-06,76800.000000,77600.000000,76600.000000,77300.000000,74316.968750,12861180
2021-09-07,77100.000000,77100.000000,75900.000000,76100.000000,73163.289063,13239401
2021-09-08,76000.000000,76400.000000,75600.000000,76300.000000,73355.562500,11798147
2021-09-09,76400.000000,76600.000000,75000.000000,75300.000000,72394.148438,17600770
2021-09-10,75300.000000,75600.000000,74800.000000,75300.000000,72394.148438,10103212
2021-09-13,75200.000000,76300.000000,75100.000000,76300.000000,73355.562500,11397775
2021-09-14,77100.000000,77700.000000,76600.000000,76600.000000,73643.976563,18167057
2021-09-15,77400.000000,77400.000000,76400.000000,77000.000000,74028.546875,12829128
2021-09-16,77300.000000,77400.000000,76100.000000,76100.000000,73163.289063,13067622
2021-09-17,76300.000000,77200.000000,75900.000000,77200.000000,74220.835938,16289502
2021-09-23,77500.000000,77600.000000,76800.000000,77400.000000,74413.109375,17055590
2021-09-24,77600.000000,77700.000000,77100.000000,77300.000000,74316.968750,12247274
2021-09-27,77300.000000,77700.000000,77000.000000,77700.000000,74701.531250,11699798
2021-09-28,77700.000000,77800.000000,76200.000000,76300.000000,73355.562500,15406382
2021-09-29,74800.000000,75300.000000,73800.000000,74100.000000,71579.125000,23992458
2021-09-30,74300.000000,74800.000000,73700.000000,74100.000000,71579.125000,19919361
2021-10-01,73900.000000,74000.000000,72900.000000,73200.000000,70709.734375,15803395
2021-10-05,73000.000000,73000.000000,71400.000000,72200.000000,69743.757813,24013921
2021-10-06,72600.000000,72800.000000,71200.000000,71300.000000,68874.382813,18956962
2021-10-07,71600.000000,72100.000000,71300.000000,71600.000000,69164.179688,13683532
2021-10-08,72300.000000,72400.000000,71500.000000,71500.000000,69067.578125,14043287
2021-10-12,70700.000000,70900.000000,68700.000000,69000.000000,66652.640625,31001484
2021-10-13,68700.000000,69600.000000,68300.000000,68800.000000,66459.437500,24172015
2021-10-14,69000.000000,69800.000000,68800.000000,69400.000000,67039.023438,19520641
2021-10-15,70200.000000,71000.000000,70000.000000,70100.000000,67715.203125,18051612
2021-10-18,70200.000000,70300.000000,69200.000000,70200.000000,67811.796875,13486391
2021-10-19,70800.000000,71000.000000,70400.000000,70600.000000,68198.195313,9507991
2021-10-20,70700.000000,71000.000000,70200.000000,70300.000000,67908.406250,10151638
2021-10-21,70300.000000,70600.000000,70000.000000,70200.000000,67811.796875,10891094
2021-10-22,70000.000000,70700.000000,70000.000000,70400.000000,68004.992188,8395448
2021-10-25,69900.000000,70600.000000,69500.000000,70200.000000,67811.796875,10029621
2021-10-26,70600.000000,71500.000000,70400.000000,71100.000000,68681.187500,10528252
2021-10-27,71000.000000,71000.000000,70000.000000,70100.000000,67715.203125,10295316
2021-10-28,69500.000000,72200.000000,69500.000000,70700.000000,68294.781250,20644902
2021-10-29,71200.000000,71600.000000,69700.000000,69800.000000,67425.406250,17016151
2021-11-01,70200.000000,70600.000000,69900.000000,69900.000000,67522.007813,11503729
2021-11-02,70800.000000,72200.000000,70700.000000,71500.000000,69067.578125,16812570
2021-11-03,71700.000000,71700.000000,70100.000000,70400.000000,68004.992188,12770428
2021-11-04,71200.000000,71600.000000,70500.000000,70600.000000,68198.195313,11818987
2021-11-05,71600.000000,71600.000000,70200.000000,70200.000000,67811.796875,12667743
2021-11-08,70400.000000,70600.000000,69800.000000,70600.000000,68198.195313,11121981
2021-11-09,70300.000000,71000.000000,70100.000000,70500.000000,68101.593750,11159589
2021-11-10,70300.000000,70900.000000,70200.000000,70200.000000,67811.796875,9422009
2021-11-11,69900.000000,70000.000000,69600.000000,69900.000000,67522.007813,11489122
2021-11-12,70200.000000,70900.000000,69900.000000,70600.000000,68198.195313,10087450
2021-11-15,71700.000000,71900.000000,70900.000000,71400.000000,68970.976563,12420710
2021-11-16,71500.000000,72000.000000,71300.000000,71300.000000,68874.382813,10919239
2021-11-17,71300.000000,71600.000000,70600.000000,70700.000000,68294.781250,11027606
2021-11-18,70700.000000,71000.000000,70200.000000,70200.000000,67811.796875,10144957
2021-11-19,70400.000000,71400.000000,70100.000000,71200.000000,68777.781250,11954728
2021-11-22,73300.000000,75200.000000,73000.000000,74900.000000,72351.906250,27506623
2021-11-23,76000.000000,76000.000000,74500.000000,75300.000000,72738.289063,22029195
2021-11-24,76000.000000,76200.000000,74100.000000,74800.000000,72255.312500,15652305
2021-11-25,75100.000000,75100.000000,73600.000000,73700.000000,71192.726563,12559258
2021-11-26,73500.000000,74100.000000,72000.000000,72300.000000,69840.367188,13002242
2021-11-29,71700.000000,73000.000000,71400.000000,72300.000000,69840.367188,16682559
2021-11-30,73200.000000,73900.000000,70500.000000,71300.000000,68874.382813,30364841
2021-12-01,72000.000000,74800.000000,71600.000000,74400.000000,71868.914063,21954856
2021-12-02,73900.000000,75800.000000,73800.000000,75800.000000,73221.296875,23652940
2021-12-03,75600.000000,76000.000000,74100.000000,75600.000000,73028.085938,18330240
2021-12-06,75100.000000,76700.000000,74900.000000,76300.000000,73704.289063,16391250
2021-12-07,76100.000000,77700.000000,75600.000000,77400.000000,74766.851563,19232453
2021-12-08,78300.000000,78600.000000,77100.000000,77400.000000,74766.851563,21558340
2021-12-09,77400.000000,78200.000000,77000.000000,78200.000000,75539.648438,21604528
2021-12-10,77400.000000,77600.000000,76800.000000,76900.000000,74283.867188,9155219
2021-12-13,77200.000000,78300.000000,76500.000000,76800.000000,74187.273438,15038750
2021-12-14,76500.000000,77200.000000,76200.000000,77000.000000,74380.460938,10976660
2021-12-15,76400.000000,77600.000000,76300.000000,77600.000000,74960.054688,9584939
